Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude,Listing Type
https://www.zillow.com/homedetails/708-Whitney-Ave-Pittsburgh-PA-15221/11342910_zpid/,,,7500,,1665,12300.0,06/15/2023,2310.0,sqft,3.25,4125.0,sqft,1.82,4.0,2.0,,,No,No,,708 Whitney Ave,Pittsburgh,15221,PA,USA,40.437714,-79.88527,multi
https://www.zillow.com/homedetails/208-Green-St-Pittsburgh-PA-15221/11342196_zpid/,,,35796,52200.0,1849,45600.0,06/14/2023,1598.0,sqft,22.4,1554.0,sqft,23.03,2.0,2.0,,,No,No,,208 Green St,Pittsburgh,15221,PA,USA,40.43905,-79.89411,multi
https://www.zillow.com/homedetails/628-628-628A-Middle-Ave-Wilmerding-PA-15148/2076557415_zpid/,,,80000,,942,,06/14/2023,,,,2103.95,sqft,38.02,3.0,2.0,,Doreen Walters,No,No,,628-628-628A Middle Ave,Wilmerding,15148,PA,USA,40.396225,-79.80837,multi
https://www.zillow.com/homedetails/198-200-Brighton-Rd-Pittsburgh-PA-15202/11327136_zpid/,,,80000,80500.0,1834,45000.0,06/12/2023,2160.0,sqft,37.04,4341.0,sqft,18.43,4.0,2.0,,,No,No,,198-200 Brighton Rd,Pittsburgh,15202,PA,USA,40.49331,-80.04634,multi
https://www.zillow.com/homedetails/810-Hays-St-Homestead-PA-15120/11292367_zpid/,,,95000,95600.0,1734,20500.0,06/10/2023,,,,1620.43,sqft,58.63,4.0,3.0,,Corey Diethorn,No,No,,810 Hays St,Homestead,15120,PA,USA,40.404617,-79.91309,multi
https://www.zillow.com/homedetails/144-Watkins-Ave-Wilmerding-PA-15148/11536793_zpid/,,,83850,98000.0,2245,48800.0,06/09/2023,,,,4599.94,sqft,18.23,6.0,3.0,,Ryan Shedlock,No,No,,144 Watkins Ave,Wilmerding,15148,PA,USA,40.395004,-79.80346,multi
https://www.zillow.com/homedetails/318-North-Ave-East-Pittsburgh-PA-15112/11457082_zpid/,,,50000,50300.0,3072,32900.0,06/07/2023,,,,2831.4,sqft,17.66,2.0,4.0,,Michael Kelly,No,No,,318 North Ave,East Pittsburgh,15112,PA,USA,40.4101,-79.84163,multi
https://www.zillow.com/homedetails/225-Rothman-St-Pittsburgh-PA-15210/11309117_zpid/,,,50000,,2629,50900.0,06/06/2023,,,,2832.0,sqft,17.66,5.0,3.0,,Elise Bickel,No,No,,225 Rothman St,Pittsburgh,15210,PA,USA,40.41518,-79.97256,multi
https://www.zillow.com/homedetails/504-Crawford-Run-Rd-Tarentum-PA-15084/11259716_zpid/,,,50000,,3111,50000.0,06/02/2023,2108.0,sqft,23.72,0.95,acres,52685.05,6.0,3.0,,,No,No,,504 Crawford Run Rd,Tarentum,15084,PA,USA,40.589855,-79.78949,multi
https://www.zillow.com/homedetails/616-12th-St-Clairton-PA-15025/11633422_zpid/,,,91000,91700.0,2355,67500.0,06/01/2023,,,,8437.57,sqft,10.79,,,,Ian Hoover,No,No,,616 12th St,Clairton,15025,PA,USA,40.29523,-79.8973,multi
