Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude,Listing Type
https://www.zillow.com/homedetails/600-Lockhart-St-APT-3-Pittsburgh-PA-15212/2071648757_zpid/,,,129000,,1312,,06/15/2021,612.0,sqft,210.78,,,,1.0,1.0,,,No,No,Apt 3,600 Lockhart St APT 3,Pittsburgh,15212,PA,USA,40.45274,-79.99885,apartments
https://www.zillow.com/homedetails/911-Forest-Green-Dr-Coraopolis-PA-15108/11552305_zpid/,,,92000,126400.0,1495,59500.0,05/25/2021,1124.0,sqft,81.85,,,,2.0,2.0,,Cindy Rebeck,No,No,,911 Forest Green Dr,Coraopolis,15108,PA,USA,40.50875,-80.21704,apartments
https://www.zillow.com/homedetails/2455-Brookledge-Rd-APT-B22-Bridgeville-PA-15017/2070533800_zpid/,,,79000,,1094,,05/25/2021,,,,,,,2.0,1.0,,,No,No,Apt B22,2455 Brookledge Rd APT B22,Bridgeville,15017,PA,USA,40.326138,-80.120384,apartments
https://www.zillow.com/homedetails/1100-College-Park-Dr-APT-10-Coraopolis-PA-15108/11584214_zpid/,,,91000,115300.0,999,46300.0,05/10/2021,898.0,sqft,101.34,741.0,sqft,122.81,2.0,1.0,,,No,No,Apt 10,1100 College Park Dr APT 10,Coraopolis,15108,PA,USA,40.52,-80.220024,apartments
https://www.zillow.com/homedetails/45-Ruth-St-2-Pittsburgh-PA-15211/2101063951_zpid/,,,169000,,1210,,04/27/2021,,,,,,,2.0,1.0,,,No,No,# 2,45 Ruth St #2,Pittsburgh,15211,PA,USA,40.425327,-80.004845,apartments
https://www.zillow.com/homedetails/45-Ruth-St-1-Pittsburgh-PA-15211/2104762804_zpid/,,,169000,,1175,,04/27/2021,1000.0,sqft,169.0,,,,2.0,1.0,,,No,No,# 1,45 Ruth St #1,Pittsburgh,15211,PA,USA,40.425327,-80.004845,apartments
https://www.zillow.com/homedetails/1305-Lettie-Hill-St-Pittsburgh-PA-15216/11335965_zpid/,,,15000,,1125,50000.0,04/06/2021,2093.0,sqft,7.17,3720.0,sqft,4.03,2.0,1.0,,,No,No,,1305 Lettie Hill St,Pittsburgh,15216,PA,USA,40.414066,-80.016365,apartments
https://www.zillow.com/homedetails/613-W-Main-St-Carnegie-PA-15106/11254037_zpid/,,,116000,,1440,54700.0,04/02/2021,1400.0,sqft,82.86,5064.0,sqft,22.91,3.0,1.0,,,No,No,,613 W Main St,Carnegie,15106,PA,USA,40.401867,-80.094536,apartments
https://www.zillow.com/homedetails/723-8th-St-Oakmont-PA-15139/11447257_zpid/,,,178000,,1298,149300.0,04/02/2021,1816.0,sqft,98.02,8663.0,sqft,20.55,2.0,1.0,,,No,No,,723 8th St,Oakmont,15139,PA,USA,40.521626,-79.83511,apartments
https://www.zillow.com/homedetails/106-Biddle-Ave-Pittsburgh-PA-15221/11342698_zpid/,,,470250,562800.0,3433,218000.0,04/01/2021,1300.0,sqft,361.73,3000.0,sqft,156.75,2.0,1.0,,,No,No,,106 Biddle Ave,Pittsburgh,15221,PA,USA,40.43701,-79.89492,apartments
https://www.zillow.com/homedetails/5491-Penn-Ave-Pittsburgh-PA-15206/104361571_zpid/,,,239900,,1116,49700.0,03/31/2021,850.0,sqft,282.24,0.68,acres,353890.89,1.0,1.0,,,No,No,,5491 Penn Ave,Pittsburgh,15206,PA,USA,40.464466,-79.93248,apartments
https://www.zillow.com/homedetails/5237-5th-Ave-APT-B2-Pittsburgh-PA-15232/11529300_zpid/,,,179900,204600.0,1266,89700.0,03/24/2021,774.0,sqft,232.43,771.0,sqft,233.33,1.0,1.0,,,No,No,Apt B2,5237 5th Ave APT B2,Pittsburgh,15232,PA,USA,40.44818,-79.93569,apartments
https://www.zillow.com/homedetails/5110-Butler-St-Pittsburgh-PA-15201/2076557031_zpid/,,,300000,,1700,,03/24/2021,,,,,,,3.0,1.0,,,No,No,,5110 Butler St,Pittsburgh,15201,PA,USA,40.478596,-79.9552,apartments
https://www.zillow.com/homedetails/5710-Weldin-St-Pittsburgh-PA-15206/11623284_zpid/,,,105000,125600.0,1434,35000.0,03/12/2021,1036.0,sqft,101.35,784.08,sqft,133.91,2.0,1.0,,Mary Hester,No,No,,5710 Weldin St,Pittsburgh,15206,PA,USA,40.465305,-79.92677,apartments
https://www.zillow.com/homedetails/6327-Morrowfield-Ave-Pittsburgh-PA-15217/11635909_zpid/,,,430000,478300.0,2936,245700.0,03/12/2021,2772.0,sqft,155.12,5850.0,sqft,73.5,2.0,1.0,,,No,No,,6327 Morrowfield Ave,Pittsburgh,15217,PA,USA,40.427624,-79.92157,apartments
https://www.zillow.com/homedetails/432-Perry-Hwy-Pittsburgh-PA-15229/119344314_zpid/,,,199000,,2025,119200.0,03/12/2021,,,,4334.0,sqft,45.92,1.0,3.0,,,No,No,,432 Perry Hwy,Pittsburgh,15229,PA,USA,40.519142,-80.03185,apartments
https://www.zillow.com/homedetails/1462-Spreading-Oak-Dr-B-Pittsburgh-PA-15220/2077828033_zpid/,,,130000,,1860,,03/05/2021,1452.0,sqft,89.53,,,,3.0,2.5,,,No,No,# B,1462 Spreading Oak Dr #B,Pittsburgh,15220,PA,USA,40.40544,-80.065025,apartments
