Property URL,MLS ID,Number of days on Zillow,Property price (USD),Zestimate (USD),Rent zestimate (USD per month),Tax assessed value (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Price per lot/land area unit (USD),Bedrooms,Bathrooms,Broker name,Broker agent,Is owner occupied,Property owned by Zillow,Property unit number,Street address,City,Zip,State,Country,Latitude,Longitude,Listing Type
https://www.zillow.com/homedetails/344-E-James-St-Homestead-PA-15120/11348650_zpid/,,,110000,96600.0,1553,70600.0,07/18/2023,,,,6969.6,sqft,15.78,3.0,2.0,,Deborah DiLorenzo,No,No,,344 E James St,Homestead,15120,PA,USA,40.391224,-79.89542,townhouses
https://www.zillow.com/homedetails/257-Shady-Ridge-Dr-Monroeville-PA-15146/11536195_zpid/,,,153500,153800.0,1659,97700.0,07/17/2023,1280.0,sqft,119.92,1659.64,sqft,92.49,3.0,2.0,,Daniel Howell,No,No,,257 Shady Ridge Dr,Monroeville,15146,PA,USA,40.407593,-79.805244,townhouses
https://www.zillow.com/homedetails/2025-Fairland-St-Pittsburgh-PA-15210/11647067_zpid/,,,88100,137100.0,995,46000.0,07/17/2023,900.0,sqft,97.89,3123.0,sqft,28.21,2.0,1.0,,,No,No,,2025 Fairland St,Pittsburgh,15210,PA,USA,40.392254,-79.99498,townhouses
https://www.zillow.com/homedetails/1117-Normahill-Dr-Pittsburgh-PA-15201/11275326_zpid/,,,122000,122300.0,1333,62900.0,07/14/2023,960.0,sqft,127.08,4887.43,sqft,24.96,2.0,1.0,,Candy Oxenrider,No,No,,1117 Normahill Dr,Pittsburgh,15201,PA,USA,40.486004,-79.9372,townhouses
https://www.zillow.com/homedetails/555-Peter-St-Verona-PA-15147/11448993_zpid/,,,57000,57100.0,1450,37600.0,07/13/2023,928.0,sqft,61.42,927.83,sqft,61.43,3.0,1.0,,Diana Ed,No,No,,555 Peter St,Verona,15147,PA,USA,40.50332,-79.83712,townhouses
https://www.zillow.com/homedetails/706-Countryside-Dr-Mc-Kees-Rocks-PA-15136/11365165_zpid/,,,160000,160300.0,1500,119500.0,07/12/2023,1160.0,sqft,137.93,1023.66,sqft,156.3,3.0,2.0,,Jill Bayne,No,No,,706 Countryside Dr,Mc Kees Rocks,15136,PA,USA,40.45757,-80.1316,townhouses
https://www.zillow.com/homedetails/3515-Middletown-Rd-Pittsburgh-PA-15204/11592708_zpid/,,,152000,152300.0,1500,76900.0,07/10/2023,,,,3001.28,sqft,50.64,3.0,2.0,,Heather Kaczorowski,No,No,,3515 Middletown Rd,Pittsburgh,15204,PA,USA,40.45559,-80.0732,townhouses
https://www.zillow.com/homedetails/3030-Ridge-Rd-South-Park-PA-15129/11637593_zpid/,,,160000,160300.0,1170,86200.0,07/10/2023,918.0,sqft,174.29,4573.8,sqft,34.98,2.0,1.0,,Nicholas Fix,No,No,,3030 Ridge Rd,South Park,15129,PA,USA,40.288113,-79.9822,townhouses
https://www.zillow.com/homedetails/1176-Pennsbury-Blvd-Pittsburgh-PA-15205/11318516_zpid/,,,127000,127300.0,1033,77700.0,07/07/2023,,,,,,,1.0,1.0,,Kathleen Mathison,No,No,,1176 Pennsbury Blvd,Pittsburgh,15205,PA,USA,40.428116,-80.1025,townhouses
https://www.zillow.com/homedetails/925-Miller-Ave-Clairton-PA-15025/11249882_zpid/,,,25000,25000.0,854,15000.0,07/05/2023,1016.0,sqft,24.61,2705.08,sqft,9.24,2.0,1.0,,Ellen Eyth,No,No,,925 Miller Ave,Clairton,15025,PA,USA,40.28398,-79.88266,townhouses
https://www.zillow.com/homedetails/148-Violet-Way-Pittsburgh-PA-15220/11585122_zpid/,,,34000,34000.0,1374,22800.0,07/03/2023,980.0,sqft,34.69,744.88,sqft,45.65,3.0,1.0,,Chad Glover,No,No,,148 Violet Way,Pittsburgh,15220,PA,USA,40.44209,-80.03263,townhouses
https://www.zillow.com/homedetails/609-Beaver-St-Leetsdale-PA-15056/11587407_zpid/,,,138000,138500.0,997,68200.0,07/03/2023,,,,2178.0,sqft,63.36,2.0,1.0,,Linda MASLANIK-STANLEY,No,No,,609 Beaver St,Leetsdale,15056,PA,USA,40.5623,-80.204155,townhouses
https://www.zillow.com/homedetails/2020-Denning-Way-North-Versailles-PA-15137/11573140_zpid/,,,50000,50200.0,1289,64100.0,06/30/2023,1160.0,sqft,43.1,2561.33,sqft,19.52,2.0,2.0,,Dante Abbondanza,No,No,,2020 Denning Way,North Versailles,15137,PA,USA,40.367275,-79.79408,townhouses
https://www.zillow.com/homedetails/104-Lebeouf-Dr-New-Kensington-PA-15068/11596250_zpid/,,,149500,149900.0,1264,77200.0,06/29/2023,992.0,sqft,150.71,1498.46,sqft,99.77,2.0,2.0,,Jennifer Mascaro,No,No,,104 Lebeouf Dr,New Kensington,15068,PA,USA,40.52828,-79.77535,townhouses
https://www.zillow.com/homedetails/620-Chautauqua-St-Pittsburgh-PA-15214/11499476_zpid/,,,69000,,1525,51000.0,06/28/2023,1625.0,sqft,42.46,2639.74,sqft,26.14,4.0,1.0,,Monica Reynolds,No,No,,620 Chautauqua St,Pittsburgh,15214,PA,USA,40.4644,-80.0175,townhouses
https://www.zillow.com/homedetails/1810-Cottage-Pl-Pittsburgh-PA-15212/11603559_zpid/,,,108000,108400.0,1025,33400.0,06/27/2023,1148.0,sqft,94.08,1441.84,sqft,74.9,3.0,1.0,,Danielle Graham Robinson,No,No,,1810 Cottage Pl,Pittsburgh,15212,PA,USA,40.480377,-80.04247,townhouses
